# in-gate IPC production spectrum (reweighted). t_ms=arrival time; dNdt in IPC pairs/pulse/ms; cdf=fraction of in-gate IPC with arrival<=t; E_eV=neutron energy
# integral(dNdt dt)= 6.578440e-05 IPC/pulse in-gate; ×1.929e+04 pulses/day; ×0.0021 capt→IPC; ×0.025 X17/IPC
t_ms,dNdt_ipc_per_pulse_per_ms,cdf,E_eV
1.901736e+01,1.070954e-07,9.921521e-01,5.497152e-03
1.907219e+01,1.058043e-07,9.922408e-01,5.465589e-03
1.912718e+01,1.045289e-07,9.923287e-01,5.434207e-03
1.918233e+01,1.032687e-07,9.924158e-01,5.403005e-03
1.923764e+01,1.020238e-07,9.925021e-01,5.371983e-03
1.929311e+01,1.007939e-07,9.925876e-01,5.341138e-03
1.934874e+01,9.957885e-08,9.926724e-01,5.310471e-03
1.940452e+01,9.837843e-08,9.927563e-01,5.279980e-03
1.946047e+01,9.719248e-08,9.928395e-01,5.249663e-03
1.951658e+01,9.602082e-08,9.929219e-01,5.219521e-03
1.957285e+01,9.486329e-08,9.930035e-01,5.189552e-03
1.962929e+01,9.371972e-08,9.930844e-01,5.159755e-03
1.968589e+01,9.258991e-08,9.931645e-01,5.130130e-03
1.974265e+01,9.147372e-08,9.932440e-01,5.100674e-03
1.979957e+01,9.037098e-08,9.933226e-01,5.071387e-03
1.985666e+01,8.928154e-08,9.934006e-01,5.042269e-03
1.991391e+01,8.820523e-08,9.934778e-01,5.013317e-03
1.997133e+01,8.714191e-08,9.935543e-01,4.984532e-03
2.002891e+01,8.609142e-08,9.936302e-01,4.955913e-03
2.008666e+01,8.505359e-08,9.937053e-01,4.927457e-03
2.014457e+01,8.402827e-08,9.937797e-01,4.899165e-03
2.020266e+01,8.301531e-08,9.938534e-01,4.871035e-03
2.026091e+01,8.201456e-08,9.939265e-01,4.843067e-03
2.031932e+01,8.102588e-08,9.939989e-01,4.815260e-03
2.037791e+01,8.004912e-08,9.940706e-01,4.787612e-03
2.043667e+01,7.908413e-08,9.941417e-01,4.760123e-03
2.049559e+01,7.813077e-08,9.942121e-01,4.732792e-03
2.055468e+01,7.718891e-08,9.942819e-01,4.705617e-03
2.061395e+01,7.625840e-08,9.943510e-01,4.678599e-03
2.067339e+01,7.533910e-08,9.944195e-01,4.651736e-03
2.073299e+01,7.443089e-08,9.944873e-01,4.625027e-03
2.079277e+01,7.353364e-08,9.945545e-01,4.598471e-03
2.085272e+01,7.264720e-08,9.946212e-01,4.572068e-03
2.091285e+01,7.177145e-08,9.946872e-01,4.545816e-03
2.097314e+01,7.090625e-08,9.947525e-01,4.519716e-03
2.103362e+01,7.005149e-08,9.948173e-01,4.493765e-03
2.109426e+01,6.920703e-08,9.948815e-01,4.467963e-03
2.115508e+01,6.845114e-08,9.949452e-01,4.442309e-03
2.121608e+01,6.770706e-08,9.950083e-01,4.416803e-03
2.127725e+01,6.697107e-08,9.950709e-01,4.391443e-03
2.133860e+01,6.624308e-08,9.951330e-01,4.366228e-03
2.140012e+01,6.552301e-08,9.951946e-01,4.341158e-03
2.146183e+01,6.481076e-08,9.952558e-01,4.316233e-03
2.152371e+01,6.410625e-08,9.953164e-01,4.291450e-03
2.158577e+01,6.340940e-08,9.953765e-01,4.266810e-03
2.164800e+01,6.272012e-08,9.954362e-01,4.242311e-03
2.171042e+01,6.203833e-08,9.954954e-01,4.217953e-03
2.177302e+01,6.136396e-08,9.955541e-01,4.193735e-03
2.183580e+01,6.069691e-08,9.956123e-01,4.169655e-03
2.189875e+01,6.003711e-08,9.956701e-01,4.145714e-03
2.196190e+01,5.938449e-08,9.957274e-01,4.121911e-03
2.202522e+01,5.873896e-08,9.957843e-01,4.098244e-03
2.208872e+01,5.810045e-08,9.958407e-01,4.074713e-03
2.215241e+01,5.746888e-08,9.958966e-01,4.051317e-03
2.221628e+01,5.684419e-08,9.959521e-01,4.028056e-03
2.228034e+01,5.622628e-08,9.960072e-01,4.004928e-03
2.234458e+01,5.561510e-08,9.960618e-01,3.981933e-03
2.240900e+01,5.501055e-08,9.961159e-01,3.959069e-03
2.247362e+01,5.441258e-08,9.961697e-01,3.936338e-03
2.253841e+01,5.382111e-08,9.962230e-01,3.913736e-03
2.260340e+01,5.323606e-08,9.962759e-01,3.891265e-03
2.266857e+01,5.265738e-08,9.963283e-01,3.868922e-03
2.273393e+01,5.208498e-08,9.963803e-01,3.846708e-03
2.279948e+01,5.151881e-08,9.964320e-01,3.824621e-03
2.286522e+01,5.095879e-08,9.964832e-01,3.802661e-03
2.293114e+01,5.040486e-08,9.965339e-01,3.780827e-03
2.299726e+01,4.985694e-08,9.965843e-01,3.759119e-03
2.306357e+01,4.931498e-08,9.966343e-01,3.737535e-03
2.313007e+01,4.877892e-08,9.966839e-01,3.716075e-03
2.319676e+01,4.824868e-08,9.967331e-01,3.694739e-03
2.326364e+01,4.772421e-08,9.967819e-01,3.673525e-03
2.333071e+01,4.720544e-08,9.968303e-01,3.652432e-03
2.339798e+01,4.669231e-08,9.968783e-01,3.631461e-03
2.346545e+01,4.618476e-08,9.969259e-01,3.610610e-03
2.353310e+01,4.568273e-08,9.969731e-01,3.589879e-03
2.360096e+01,4.518615e-08,9.970200e-01,3.569267e-03
2.366900e+01,4.469497e-08,9.970665e-01,3.548773e-03
2.373725e+01,4.413692e-08,9.971126e-01,3.528397e-03
2.380569e+01,4.358353e-08,9.971582e-01,3.508138e-03
2.387433e+01,4.303708e-08,9.972034e-01,3.487995e-03
2.394316e+01,4.249748e-08,9.972481e-01,3.467968e-03
2.401220e+01,4.196465e-08,9.972925e-01,3.448056e-03
2.408143e+01,4.143850e-08,9.973363e-01,3.428258e-03
2.415087e+01,4.091894e-08,9.973798e-01,3.408574e-03
2.422050e+01,4.040590e-08,9.974228e-01,3.389003e-03
2.429034e+01,3.989930e-08,9.974655e-01,3.369545e-03
2.436037e+01,3.939904e-08,9.975077e-01,3.350198e-03
2.443061e+01,3.890506e-08,9.975495e-01,3.330962e-03
2.450105e+01,3.841727e-08,9.975909e-01,3.311836e-03
2.457169e+01,3.793559e-08,9.976319e-01,3.292821e-03
2.464254e+01,3.745996e-08,9.976725e-01,3.273914e-03
2.471359e+01,3.699029e-08,9.977127e-01,3.255116e-03
2.478485e+01,3.652650e-08,9.977525e-01,3.236426e-03
2.485631e+01,3.606854e-08,9.977919e-01,3.217844e-03
2.492798e+01,3.561631e-08,9.978310e-01,3.199368e-03
2.499985e+01,3.516976e-08,9.978696e-01,3.180998e-03
2.507193e+01,3.472881e-08,9.979079e-01,3.162734e-03
2.514422e+01,3.429338e-08,9.979459e-01,3.144574e-03
2.521672e+01,3.386342e-08,9.979834e-01,3.126519e-03
2.528943e+01,3.343884e-08,9.980206e-01,3.108567e-03
2.536234e+01,3.301959e-08,9.980574e-01,3.090719e-03
2.543547e+01,3.260559e-08,9.980939e-01,3.072973e-03
2.550881e+01,3.219678e-08,9.981300e-01,3.055328e-03
2.558236e+01,3.179310e-08,9.981658e-01,3.037786e-03
2.565612e+01,3.139448e-08,9.982012e-01,3.020344e-03
2.573009e+01,3.100087e-08,9.982363e-01,3.003002e-03
2.580428e+01,3.061218e-08,9.982711e-01,2.985759e-03
2.587868e+01,3.022837e-08,9.983055e-01,2.968616e-03
2.595330e+01,2.984937e-08,9.983395e-01,2.951571e-03
2.602813e+01,2.947512e-08,9.983733e-01,2.934624e-03
2.610317e+01,2.910557e-08,9.984067e-01,2.917774e-03
2.617844e+01,2.874064e-08,9.984398e-01,2.901021e-03
2.625391e+01,2.838030e-08,9.984725e-01,2.884364e-03
2.632961e+01,2.802447e-08,9.985050e-01,2.867803e-03
2.640553e+01,2.767310e-08,9.985371e-01,2.851337e-03
2.648166e+01,2.732613e-08,9.985690e-01,2.834965e-03
2.655802e+01,2.698352e-08,9.986005e-01,2.818688e-03
2.663459e+01,2.659757e-08,9.986317e-01,2.802504e-03
2.671139e+01,2.621624e-08,9.986625e-01,2.786412e-03
2.678840e+01,2.584037e-08,9.986930e-01,2.770414e-03
2.686564e+01,2.546990e-08,9.987231e-01,2.754507e-03
2.694310e+01,2.510473e-08,9.987529e-01,2.738691e-03
2.702079e+01,2.474480e-08,9.987823e-01,2.722966e-03
2.709869e+01,2.439004e-08,9.988114e-01,2.707332e-03
2.717683e+01,2.404035e-08,9.988402e-01,2.691787e-03
2.725519e+01,2.369569e-08,9.988686e-01,2.676332e-03
2.733377e+01,2.335596e-08,9.988967e-01,2.660965e-03
2.741258e+01,2.302110e-08,9.989245e-01,2.645686e-03
2.749162e+01,2.269104e-08,9.989519e-01,2.630495e-03
2.757089e+01,2.236572e-08,9.989791e-01,2.615392e-03
2.765038e+01,2.204506e-08,9.990059e-01,2.600375e-03
2.773010e+01,2.172899e-08,9.990324e-01,2.585444e-03
2.781006e+01,2.141746e-08,9.990587e-01,2.570600e-03
2.789024e+01,2.111040e-08,9.990846e-01,2.555840e-03
2.797066e+01,2.080774e-08,9.991102e-01,2.541165e-03
2.805131e+01,2.050941e-08,9.991355e-01,2.526574e-03
2.813218e+01,2.021537e-08,9.991606e-01,2.512067e-03
2.821330e+01,1.992554e-08,9.991853e-01,2.497644e-03
2.829464e+01,1.963987e-08,9.992098e-01,2.483303e-03
2.837623e+01,1.935829e-08,9.992339e-01,2.469045e-03
2.845804e+01,1.908075e-08,9.992578e-01,2.454868e-03
2.854010e+01,1.880719e-08,9.992815e-01,2.440773e-03
2.862238e+01,1.853755e-08,9.993048e-01,2.426759e-03
2.870491e+01,1.827178e-08,9.993279e-01,2.412825e-03
2.878768e+01,1.800982e-08,9.993507e-01,2.398971e-03
2.887068e+01,1.775161e-08,9.993733e-01,2.385197e-03
2.895392e+01,1.749711e-08,9.993956e-01,2.371502e-03
2.903740e+01,1.724625e-08,9.994177e-01,2.357885e-03
2.912113e+01,1.699899e-08,9.994394e-01,2.344347e-03
2.920509e+01,1.675527e-08,9.994610e-01,2.330887e-03
2.928930e+01,1.651505e-08,9.994823e-01,2.317503e-03
2.937375e+01,1.627827e-08,9.995033e-01,2.304197e-03
2.945844e+01,1.604489e-08,9.995241e-01,2.290967e-03
2.954338e+01,1.581485e-08,9.995447e-01,2.277813e-03
2.962856e+01,1.558812e-08,9.995650e-01,2.264734e-03
2.971398e+01,1.536463e-08,9.995851e-01,2.251731e-03
2.979966e+01,1.514435e-08,9.996050e-01,2.238802e-03
2.988558e+01,1.509971e-08,9.996247e-01,2.225947e-03
2.997175e+01,1.505630e-08,9.996445e-01,2.213166e-03
3.005816e+01,1.501301e-08,9.996642e-01,2.200459e-03
3.014483e+01,1.496985e-08,9.996840e-01,2.187825e-03
3.023175e+01,1.492680e-08,9.997037e-01,2.175263e-03
3.031891e+01,1.488388e-08,9.997235e-01,2.162773e-03
3.040633e+01,1.484109e-08,9.997432e-01,2.150355e-03
3.049400e+01,1.479842e-08,9.997630e-01,2.138008e-03
3.058192e+01,1.475587e-08,9.997827e-01,2.125732e-03
3.067010e+01,1.471344e-08,9.998025e-01,2.113527e-03
3.075853e+01,1.467114e-08,9.998222e-01,2.101392e-03
3.084722e+01,1.462895e-08,9.998420e-01,2.089326e-03
3.093616e+01,1.458689e-08,9.998617e-01,2.077330e-03
3.102536e+01,1.454495e-08,9.998815e-01,2.065402e-03
3.111481e+01,1.450313e-08,9.999012e-01,2.053544e-03
3.120452e+01,1.446144e-08,9.999210e-01,2.041753e-03
3.129449e+01,1.441986e-08,9.999407e-01,2.030029e-03
3.138473e+01,1.437840e-08,9.999605e-01,2.018374e-03
3.147522e+01,1.433706e-08,9.999802e-01,2.006785e-03
3.156597e+01,1.429583e-08,1.000000e+00,1.995262e-03
